73979,Pavel Pevzner,University of California - San Diego,2000,Full,Bioinformatics & Computational Biology,,,Moscow Institute of Physics and Technology - Russia,,http://www.jacobsschool.ucsd.edu/faculty/faculty_bios/findprofile.sfe?department=cse&fmp_recid=119,,,
2058,Sebastian Thrun,Stanford University,2003,Full,Artificial Intelligence,University of Hildesheim - Germany,University of Hildesheim - Germany,University of Bonn - Germany,,http://robots.stanford.edu/cv.html,,,
76057,Alexander Razborov,University of Chicago,2008,Full,Algorithms & Theory,Moscow State University - Russia,,Steklov Mathematical Institute - Russia,Steklov Mathematical Institute - Russia,http://www.cs.uchicago.edu/people/razborov,,,
149429,Mahesh Viswanathan,University of Illinois at Urbana-Champaign,2001,Associate,Algorithms & Theory,Indian Institute of Technology - Kanpur - India,,University of Pennsylvania - USA,,http://www.cs.uiuc.edu/homes/vmahesh/bio.html,,,
72002,Yun S. Song,University of California - Berkeley,,Associate,Bioinformatics & Computational Biology,Massachusetts Institute of Technology - USA,,Stanford University - USA,University of Oxford - United Kingdom,http://www.eecs.berkeley.edu/~yss/,,,
30361,Margaret Martonosi,Princeton University,1994,Full,Hardware & Architecture,Cornell University - USA,Stanford University - USA,Stanford University - USA,,http://www.princeton.edu/~mrm/,,,
64436,Ani Nahapetian,University of California - Los Angeles,,Adjunct,Hardware & Architecture,University of California - Los Angeles - USA,University of California - Los Angeles - USA,University of California - Los Angeles - USA,,http://www.cs.ucla.edu/~ani/,,,
88919,Pedro Felzenszwalb,Brown University,2011,Associate,Computer Vision,Cornell University - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://cs.brown.edu/people/pff/,,,
129682,Sing-Hoi Sze,Texas A&M University,2002,Associate,Bioinformatics & Computational Biology,Chinese University of Hong Kong - Hong Kong,Pennsylvania State University - USA,University of Southern California - USA,,http://www.cse.tamu.edu/people/faculty,http://www.cse.tamu.edu/people/faculty/shsze,,
124333,Christine Neuwirth,Carnegie Mellon University,1983,Full,Human-Computer Interaction,University of Wisconsin - Madison - USA,State University of New York - Stony Brook - USA,Carnegie Mellon University - USA,,http://www.cmu.edu/hss/english/people/faculty/bios/chris-neuwirth.html,,,
79904,Thomas Ristenpart,University of Wisconsin - Madison,2011,Assistant,Security & Privacy,University of California - San Diego - USA,University of California - San Diego - USA,University of California - San Diego - USA,,http://www.cs.wisc.edu/users/rist,http://pages.cs.wisc.edu/~rist/,,
8508,John Tsitsiklis,Massachusetts Institute of Technology,1980,Full,Operating Systems,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,https://lids.mit.edu/people/faculty/tsitsiklis-john.html,http://www.mit.edu/~jnt/home.html,,
113542,Robert Berwick,Massachusetts Institute of Technology,,Full,Natural Language & Speech,Harvard University - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://bcs.mit.edu/people/berwick.html,,,
89586,Scott Shenker,University of California - Berkeley,1998,Full,Operating Systems,Brown University - USA,,University of California - Berkeley - USA,,http://www.eecs.berkeley.edu/Faculty/Homepages/shenker.html,,,
95786,Franco Preparata,Brown University,1991,Full,Algorithms & Theory,,,University of Rome - La Sapienza - Italy,Consiglio Nazionale delle Ricerche - Italy,https://research.brown.edu/pdf/1106970027.pdf?nocache=1294867772,,,
4434,Serge Belongie,University of California - San Diego,2000,Adjunct,Computer Vision,California Institute of Technology - USA,University of California - Berkeley - USA,University of California - Berkeley - USA,,http://cseweb.ucsd.edu/~sjb/,,,
123071,Onur Mutlu,Carnegie Mellon University,2009,Assistant,Hardware & Architecture,University of Michigan - USA,University of Texas - Austin - USA,University of Texas - Austin - USA,,http://users.ece.cmu.edu/~omutlu/doc/onur_cv.pdf,,,
123070,Joseph Konstan,University of Minnesota - Twin Cities,1992,Full,Human-Computer Interaction,Harvard University - USA,University of California - Berkeley - USA,University of California - Berkeley - USA,,http://www-users.cs.umn.edu/~konstan/,http://www.linkedin.com/profile/view?id=16248145&authType=NAME_SEARCH&authToken=CPRw&locale=en_US&srchid=1757051251391910932048&srchindex=1&srchtotal=1&trk=vsrp_people_res_name&trkInfo=VSRPsearchId%3A1757051251391910932048%2CVSRPtargetId%3A16248145%2CVSRPcmpt%3Aprimary,,
15002,Travis Breaux,Carnegie Mellon University,2010,Assistant,Security & Privacy,University of Houston - USA,,North Carolina State University - USA,,http://www.cs.cmu.edu/~breaux/index.html,,,
79820,Alan K. Cline,University of Texas - Austin,,Full,Scientific Computing,University of Michigan - USA,University of Michigan - USA,University of Michigan - USA,,https://www.cs.utexas.edu/faculty/cline,,,
59285,Neil Immerman,University of Massachusetts - Amherst,1989,Full,Algorithms & Theory,Yale University - USA,Yale University - USA,Cornell University - USA,,https://www.cs.umass.edu/faculty/directory/immerman_neil,,,
56919,Kunle Olukotun,Stanford University,1991,Full,Hardware & Architecture,Calvin College - USA,,University of Michigan - USA,,http://arsenalfc.stanford.edu/kunle/,,,
93851,Denis Zorin,New York University,,Full,Graphics,Moscow Institute of Physics and Technology - Russia,California Institute of Technology - USA,California Institute of Technology - USA,,http://mrl.nyu.edu/~dzorin/,,,
133446,John Reppy,University of Chicago,2002,Full,Scientific Computing,University of Connecticut - USA,University of Connecticut - USA,Cornell University - USA,,http://www.cs.uchicago.edu/people/jhr,,,
28252,Ananth Grama,Purdue University,1996,Full,Distributed & Parallel Computing,Indian Institute of Technology - Roorkee - India,Wayne State University - USA,University of Minnesota - Twin Cities - USA,,https://www.cs.purdue.edu/people/faculty/ayg/,,,
102539,Robert St. Amant,North Carolina State University,2001,Associate,Software Engineering,Johns Hopkins University - USA,,University of Massachusetts - Amherst - USA,,http://www4.ncsu.edu/~stamant/cv.pdf,,,
129567,Leonidas Guibas,Stanford University,1984,Full,Algorithms & Theory,,,Stanford University - USA,,http://geometry.stanford.edu/member/guibas/index.html,,,
2887,Jure Leskovec,Stanford University,2009,Assistant,Data Mining,University of Ljubljana - Slovenia,,Carnegie Mellon University - USA,Cornell University - USA,http://cs.stanford.edu/people/jure/bio.html,,,
109491,Jennifer Mankoff,Carnegie Mellon University,2004,Associate,Human-Computer Interaction,Oberlin College - USA,,Georgia Institute of Technology - USA,,http://www.cs.cmu.edu/~jmankoff/cv.pdf,,,
145968,J. Zico Kolter,Carnegie Mellon University,2012,Assistant,Real-Time & Embedded Systems,Georgetown University - USA,,Stanford University - USA,Massachusetts Institute of Technology - USA,http://www.cs.cmu.edu/~zkolter/,http://doczine.com/bigdata/1/1376355054_5f80dd43bd/jzico.kolter.cv.pdf,,
75694,Nathan Srebro,University of Chicago,2013,Assistant,Programming Languages,,,University of Chicago - USA,University of Chicago - USA,http://www.cs.uchicago.edu/people/nati,,,
136153,Seth Teller,Massachusetts Institute of Technology,,Full,Computer Vision,,,University of California - Berkeley - USA,Princeton University - USA,http://www.csail.mit.edu/user/1544,http://people.csail.mit.edu/teller/,,
72851,Petros Drineas,Rensselaer Polytechnic Institute,2009,Associate,Algorithms & Theory,University of Patras - Greece,Yale University - USA,Yale University - USA,,http://www.cs.rpi.edu/~drinep/,,,
35110,Milena Mihail,Georgia Institute of Technology,1989,Associate,Algorithms & Theory,National Technical University of Athens - Greece,Harvard University - USA,Harvard University - USA,,http://www.cc.gatech.edu/~mihail/,,,
66053,Keith Marzullo,University of California - San Diego,1993,Full,Hardware & Architecture,Stanford University - USA,Stanford University - USA,Stanford University - USA,,http://www.jacobsschool.ucsd.edu/faculty/faculty_bios/findprofile.sfe?department=cse&fmp_recid=114,,,
47176,David T. Blaauw,University of Michigan,,Full,Hardware & Architecture,Duke University - USA,University of Illinois at Urbana-Champaign - USA,University of Illinois at Urbana-Champaign - USA,,http://www.eecs.umich.edu/eecs/etc/fac/facsearchform.cgi?blaauw+,,,
56728,Samir Khuller,University of Maryland - College Park,,Full,Algorithms & Theory,Indian Institute of Technology - Kanpur - India,Cornell University - USA,Cornell University - USA,,https://www.cs.umd.edu/~samir/,,,
127699,P. Sadayappan,Ohio State University,1990,Full,Distributed & Parallel Computing,Indian Institute of Technology - Madras - India,State University of New York - Stony Brook - USA,State University of New York - Stony Brook - USA,,http://discovery.osu.edu/theme-areas/energy-and-environment/fabee/p.-sadayappan.html?iframe=true&width=100%&height=100%,,,
33447,Anna Lysyanskaya,Brown University,2002,Full,Security & Privacy,Smith College - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,https://research.brown.edu/pdf/1106970028.pdf?nocache=50031346,,,
109048,Gregory Shakhnarovich,University of Chicago,2008,Assistant,Machine Learning & Pattern Recognition,Hebrew University of Jerusalem - Israel,Technion-Israel Institute of Technology - Israel,Massachusetts Institute of Technology - USA,Brown University - USA,http://www.cs.uchicago.edu/people/shakhnarovich,,,
149725,Bernd Sturmfels,University of California - Berkeley,1995,Full,Bioinformatics & Computational Biology,,,University of Washington - USA,,http://math.berkeley.edu/~bernd/,,,
147849,Aditi Majumder,University of California - Irvine,,Associate,Graphics,,,University of North Carolina - Chapel Hill - USA,,https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=majumder,,,
58068,Collin Stultz,Massachusetts Institute of Technology,,Associate,Hardware & Architecture,Harvard University - USA,Harvard University - USA,Harvard University - USA,,http://www.rle.mit.edu/people/directory/collin-stultz/,https://hst.mit.edu/users/cmstultzcsailmitedu,,
24740,Pieter Abbeel,University of California - Berkeley,2008,Assistant,Artificial Intelligence,Catholic University of Leuven - Belgium,Catholic University of Leuven - Belgium,Stanford University - USA,,www.cs.berkely.edu/pabbeel/,,,
55389,Thomas Doeppner,Brown University,1981,Research,Operating Systems,Cornell University - USA,Princeton University - USA,Princeton University - USA,,https://research.brown.edu/pdf/1106970085.pdf?nocache=597043778,,,
96225,Mendel Rosenblum,Stanford University,2008,Associate,Hardware & Architecture,University of Virginia - USA,,University of California - Berkeley - USA,,http://en.wikipedia.org/wiki/Mendel_Rosenblum,,,
57360,Alexandra Kolla,University of Illinois at Urbana-Champaign,,Assistant,Algorithms & Theory,,,University of California - Berkeley - USA,Princeton University - USA,http://akolla.cs.illinois.edu/,,,
152722,Hongyuan Zha,Georgia Institute of Technology,2006,Full,Machine Learning & Pattern Recognition,Fudan University - Shanghai - China,,Stanford University - USA,,http://www.cse.gatech.edu/people/hongyuan-zha,,,
38325,Karsten Schwan,Georgia Institute of Technology,,Full,Operating Systems,,Carnegie Mellon University - USA,Carnegie Mellon University - USA,,http://www.cc.gatech.edu/~schwan/,http://www.scs.gatech.edu/people/karsten-schwan,,
10498,Kristen Grauman,University of Texas - Austin,2007,Associate,Computer Vision,Boston College - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://www.cs.utexas.edu/~grauman/,,,
138114,David August,Princeton University,1999,Full,Hardware & Architecture,Rensselaer Polytechnic Institute - USA,University of Illinois at Urbana-Champaign - USA,University of Illinois at Urbana-Champaign - USA,,http://august.princeton.edu/,,,
138115,Rajiv Kalia,University of Southern California,1968,Full,Scientific Computing,,Indian Institute of Technology - Kharagpur - India,Northwestern University - USA,,http://cacs.usc.edu/kalia.php,,,
36936,Julia Chuzhoy,University of Chicago,2007,Associate,Algorithms & Theory,Technion-Israel Institute of Technology - Israel,Technion-Israel Institute of Technology - Israel,Technion-Israel Institute of Technology - Israel,Massachusetts Institute of Technology - USA,http://www.cs.uchicago.edu/people/cjulia,,,
88185,Sorin Istrail,Brown University,2005,Full,Bioinformatics & Computational Biology,Alexandru Ioan Cuza University - Romania,,University of Bucharest - Romania,,https://research.brown.edu/pdf/1127248942.pdf?nocache=630690591,,,
86747,Hakim Weatherspoon,Cornell University,2006,Assistant,Distributed & Parallel Computing,University of Washington - USA,,University of California - Berkeley - USA,,http://www.cs.cornell.edu/~hweather/,,,
54980,David Yarowsky,Johns Hopkins University,,Full,Natural Language & Speech,Harvard University - USA,University of Pennsylvania - USA,University of Pennsylvania - USA,,http://www.cs.jhu.edu/~yarowsky/,,,
109129,Trevor Mudge,University of Michigan,1977,Full,Hardware & Architecture,University of Reading - United Kingdom,University of Illinois at Urbana-Champaign - USA,University of Illinois at Urbana-Champaign - USA,,http://web.eecs.umich.edu/~tnm/trev_test/,,,
71835,Vivek Sarin,Texas A&M University,2005,Associate,Scientific Computing,Indian Institute of Technology - Delhi - India,University of Minnesota - Twin Cities - USA,University of Illinois at Urbana-Champaign - USA,Purdue University - USA,http://www.cse.tamu.edu/people/faculty,http://faculty.cs.tamu.edu/sarin/,,
41837,Grant Schoenebeck,University of Michigan,2012,Assistant,Algorithms & Theory,Harvard University - USA,University of Oxford - United Kingdom,University of California - Berkeley - USA,Princeton University - USA,http://web.eecs.umich.edu/~schoeneb/,,,
29376,Dexter Kozen,Cornell University,1985,Full,Algorithms & Theory,Dartmouth College - USA,Cornell University - USA,Cornell University - USA,,http://www.cs.cornell.edu/~kozen/,,,
144312,Jason Nieh,Columbia University,1999,Full,Operating Systems,Massachusetts Institute of Technology - USA,Stanford University - USA,Stanford University - USA,,http://www.cs.columbia.edu/~nieh/,,,
37765,Leon Osterweil,University of Massachusetts - Amherst,1993,Full,Software Engineering,Princeton University - USA,University of Maryland - College Park - USA,University of Maryland - College Park - USA,,https://www.cs.umass.edu/faculty/directory/osterweil_leon,,,
84245,Mark Dredze,Johns Hopkins University,,Research,Natural Language & Speech,Northwestern University - USA,Yeshiva University - USA,University of Pennsylvania - USA,,http://www.cs.jhu.edu/~mdredze/,,,
24145,Lee Coraor,Pennsylvania State University,,Associate,Hardware & Architecture,,,University of Iowa - USA,,http://www.cse.psu.edu/people/coraor,,,
73108,Daniel Stefankovic,University of Rochester,2005,Associate,Algorithms & Theory,Comenius University - Slovakia,University of Chicago - USA,University of Chicago - USA,,http://www.cs.rochester.edu/~stefanko/,,,
84241,Stephane Lafortune,University of Michigan,1986,Full,Networks & Communications,École Polytechnique - France,McGill University - Montreal - Canada,University of California - Berkeley - USA,,http://web.eecs.umich.edu/~stephane/,,,
83260,Babak Shahbaba,University of California - Irvine,,Assistant,Artificial Intelligence,,,University of Toronto - Canada,,https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=babaks,,,
21543,Todd Mowry,Carnegie Mellon University,1997,Full,Hardware & Architecture,University of Virginia - USA,Stanford University - USA,Stanford University - USA,,http://www.cs.cmu.edu/~tcm/tcm_papers/tcm-CV-nov13.pdf,,,
67331,Elizabeth Belding,University of California - Santa Barbara,2009,Full,Networks & Communications,Florida State University - USA,University of California - Santa Barbara - USA,University of California - Santa Barbara - USA,,http://www.cs.ucsb.edu/~ebelding/,,,
113330,Thomas Reps,University of Wisconsin - Madison,1985,Full,Programming Languages,Harvard University - USA,Cornell University - USA,Cornell University - USA,,http://pages.cs.wisc.edu/~reps/,,,
103242,Vladimir Filkov,University of California - Davis,2002,Associate,Algorithms & Theory,,,State University of New York - Stony Brook - USA,,http://www.cs.ucdavis.edu/~filkov,,,
95800,Stephen Pizer,University of North Carolina - Chapel Hill,1970,Full,Graphics,Brown University - USA,Harvard University - USA,Harvard University - USA,,http://www.cs.unc.edu/~smp/,,http://arnetminer.org/person/d-f-keefe-119693.html,
78276,Michael Gleicher,University of Wisconsin - Madison,1998,Full,Graphics,Duke University - USA,Carnegie Mellon University - USA,Carnegie Mellon University - USA,,http://www.cs.wisc.edu/users/gleicher,http://pages.cs.wisc.edu/~gleicher/,,
133722,Anhai Doan,University of Wisconsin - Madison,2006,Associate,Databases,University of Debrecen - Hungary,University of Wisconsin - Milwaukee - USA,University of Washington - USA,,http://www.cs.wisc.edu/users/anhai,,,
155613,Gillian R Hayes,University of California - Irvine,2007,Associate,Human-Computer Interaction,Vanderbilt University - USA,,Georgia Institute of Technology - USA,,https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=hayesg,,,
134125,Engin Ipek,University of Rochester,2009,Assistant,Hardware & Architecture,Cornell University - USA,Cornell University - USA,Cornell University - USA,,http://www.cs.rochester.edu/~ipek/Home.html,,,
52454,Feniosky Pena-Mora,Columbia University,2009,Full,Artificial Intelligence,Universidad Nacional Pedro Henríquez Ureña - Dominican Republic,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://civil.columbia.edu/feniosky-pe%C3%B1-mora-scd,,,
150154,Dina Katabi,Massachusetts Institute of Technology,2003,Full,Networks & Communications,Damascus University - Syria,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,people.csail.mit.edu/dina/,,,
117281,Jens Palsberg,University of California - Los Angeles,2004,Full,Programming Languages,,University of Aarhus - Denmark,University of Aarhus - Denmark,,http://www.cs.ucla.edu/~palsberg/,,,
76365,Jeffrey Remmel,University of California - San Diego,,Full,Algorithms & Theory,,,Cornell University - USA,,http://www.jacobsschool.ucsd.edu/faculty/faculty_bios/findprofile.sfe?department=cse&fmp_recid=310,,,
132338,Scott Jordan,University of California - Irvine,1999,Full,Networks & Communications,University of California - Berkeley - USA,University of California - Berkeley - USA,University of California - Berkeley - USA,,https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=sjordan,,,
56866,Douglas Thain,University of Notre Dame - USA,2004,Associate,Distributed & Parallel Computing,University of Minnesota - Twin Cities - USA,University of Wisconsin - Madison - USA,University of Wisconsin - Madison - USA,,http://cse.nd.edu/people/faculty,https://www.linkedin.com/pub/douglas-thain/70/b2b/b84,,
113937,Ranjit Jhala,University of California - San Diego,,Associate,Programming Languages,Indian Institute of Technology - Delhi - India,,University of California - Berkeley - USA,,http://www.jacobsschool.ucsd.edu/faculty/faculty_bios/findprofile.sfe?department=cse&fmp_recid=235,,,
130746,Violet Syrotiuk,Arizona State University,2002,Associate,Networks & Communications,University of Alberta - Canada,University of British Columbia - Canada,University of Waterloo - Ontario - Canada,,http://cidse.engineering.asu.edu/directory/syrotiuk-violet/,,,
119568,Hal Daume III,University of Maryland - College Park,2010,Associate,Natural Language & Speech,Carnegie Mellon University - USA,University of Southern California - USA,University of Southern California - USA,,http://www.umiacs.umd.edu/~hal/docs/cv-daume.pdf,,,
72,Stanislaw Jarecki,University of California - Irvine,2003,Associate,Security & Privacy,Massachusetts Institute of Technology - USA,,Massachusetts Institute of Technology - USA,Stanford University - USA,https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=sjarecki,,,
81794,Ruzena Bajcsy,University of California - Berkeley,2001,Full,Artificial Intelligence,,Slovak University of Technology in Bratislava - Slovakia,Stanford University - USA,,http://www.eecs.berkeley.edu/~bajcsy/,,,
146107,Lawrence Rauchwerger,Texas A&M University,2001,Full,Distributed & Parallel Computing,Polytechnic University of Bucharest - Romania,Stanford University - USA,University of Illinois at Urbana-Champaign - USA,,http://www.cs.tamu.edu/people/faculty/rauchwerger,http://parasol.tamu.edu/~rwerger,,
130660,Aleksandar Kuzmanovic,Northwestern University,2005,Associate,Networks & Communications,University of Belgrade - Serbia,University of Belgrade - Serbia,Rice University - USA,,http://www.cs.northwestern.edu/~akuzma/,http://www.cs.northwestern.edu/~akuzma/doc/akuzma/cv-kuzmanovic.pdf,,
158840,Jeffrey Naughton,University of Wisconsin - Madison,1990,Full,Databases,University of Wisconsin - Madison - USA,,Stanford University - USA,,http://www.cs.wisc.edu/users/naughton,http://pages.cs.wisc.edu/~naughton/,,
94795,Jan Vitek,Purdue University,1999,Full,Algorithms & Theory,University of Geneva - Switzerland,University of Victoria - Canada,University of Geneva - Switzerland,,https://www.cs.purdue.edu/people/faculty/jv/,,,
142342,Andrea LaPaugh,Princeton University,1981,Full,Information Retrieval,Cornell University - USA,Cornell University - USA,Massachusetts Institute of Technology - USA,,http://www.cs.princeton.edu/~aslp/,https://www.princeton.edu/pr/news/00/q1/0107-LaPaugh.htm,,
140600,Donald Bitzer,North Carolina State University,1990,Full,Hardware & Architecture,,,University of Illinois at Urbana-Champaign - USA,,http://www.csc.ncsu.edu/people/bitzer,,,
158332,Eitan Grinspun,Columbia University,,Associate,Graphics,University of Toronto - Canada,California Institute of Technology - USA,California Institute of Technology - USA,New York University - USA,http://www.linkedin.com/pub/eitan-grinspun/59/37/a96,,,
111348,Stephen Brookes,Carnegie Mellon University,,Full,Programming Languages,,,University of Oxford - United Kingdom,,http://www.cs.cmu.edu/~brookes/,,,
157486,Alan Yuille,University of California - Los Angeles,2007,Full,Artificial Intelligence,University of Cambridge - United Kingdom,,Harvard University - USA,Smith-Kettlewell Eye Research Institute - USA,http://www.stat.ucla.edu/~yuille/,,,
158336,Robert F. Murphy,Carnegie Mellon University,2003,Full,Programming Languages,Columbia University - USA,,California Institute of Technology - USA,Columbia University - USA,http://murphylab.web.cmu.edu/MurphyCV.pdf,,,
156544,Todd Austin,University of Michigan,,Full,Hardware & Architecture,,Rochester Institute of Technology - USA,University of Wisconsin - Madison - USA,,http://web.eecs.umich.edu/~taustin/,,,
89154,Paris Smaragdis,University of Illinois at Urbana-Champaign,,Assistant,Multimedia,,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,http://www.ece.illinois.edu/directory/profile.asp?paris,,,
116971,Nassir Navab,Johns Hopkins University,,Full,Human-Computer Interaction,Université de Technologie de Compiègne - France,,INRIA & Paris XI - France,Massachusetts Institute of Technology - USA,http://campar.in.tum.de/Main/NassirNavabCv,,,
130693,Cristina Nita-Rotaru,Purdue University,2003,Associate,Distributed & Parallel Computing,Polytechnic University of Bucharest - Romania,Polytechnic University of Bucharest - Romania,Johns Hopkins University - USA,,https://www.cs.purdue.edu/people/faculty/crisn/,,,
158966,Stefano Tessaro,University of California - Santa Barbara,2013,Assistant,Security & Privacy,Eidgenossische Technische Hochschule - Zurich - Switzerland,Eidgenossische Technische Hochschule - Zurich - Switzerland,Eidgenossische Technische Hochschule - Zurich - Switzerland,University of California - San Diego & Massachusetts Institute of Technology - USA,http://www.cs.ucsb.edu/~tessaro/,,,
158965,Olof Widlund,New York University,,Full,Algorithms & Theory,,,Uppsala University - Sweden,,http://cs.nyu.edu/cs/faculty/widlund/,http://en.wikipedia.org/wiki/Olof_B._Widlund,,
158963,Stefanie Tellex,Brown University,2013,Assistant,Artificial Intelligence,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,http://cs.brown.edu/people/stefie10/index.html,,,
158961,Lee Hollaar,University of Utah,1980,Full,Networks & Communications,Illinois Institute of Technology - USA,University of Illinois at Urbana-Champaign - USA,University of Illinois at Urbana-Champaign - USA,,http://www.cs.utah.edu/~hollaar/bio.html,,,
76467,Luca Carloni,Columbia University,2004,Associate,Hardware & Architecture,University of Bologna - Italy,University of California - Berkeley - USA,University of California - Berkeley - USA,,http://www.cs.columbia.edu/~luca/,,,
121176,Krste Asanovic,University of California - Berkeley,2007,Full,Hardware & Architecture,,,University of California - Berkeley - USA,,http://www.eecs.berkeley.edu/~krste/,http://www.bscmsrc.eu/media/events/barcelona-multicore-workshop-20110/Krste-Asanovic-bio,,
157933,John Mitchell,Stanford University,,Full,Security & Privacy,Stanford University - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://theory.stanford.edu/people/jcm/home.html,,,
34656,Leana Golubchik,University of Southern California,2002,Full,Software Engineering,University of California - Los Angeles - USA,University of California - Los Angeles - USA,University of California - Los Angeles - USA,,http://bourbon.usc.edu/leana/,http://bourbon.usc.edu/leana/leana-cv.pdf,,
31299,Kamesh Munagala,Duke University,2004,Associate,Algorithms & Theory,Indian Institute of Technology - Bombay - India,Stanford University - USA,Stanford University - USA,Stanford University School of Medicine - USA,http://www.cs.duke.edu/~kamesh/,,,
69150,Lars Arge,Duke University,,Full,Algorithms & Theory,University of Aarhus - Denmark,University of Aarhus - Denmark,University of Aarhus - Denmark,,http://www.madalgo.au.dk/~large/cv.pdf,,,
34410,Elizabeth Mynatt,Georgia Institute of Technology,,Full,Human-Computer Interaction,North Carolina State University - USA,Georgia Institute of Technology - USA,Georgia Institute of Technology - USA,,http://www.ic.gatech.edu/people/elizabeth-mynatt,http://www.ic.gatech.edu/people/elizabeth-mynatt,,
154257,Giuseppe Ateniese,Johns Hopkins University,,Associate,Security & Privacy,,University of Salerno - Italy,University of Genoa - Italy,,http://www.cs.jhu.edu/~ateniese/,,,
153576,Mikhail Belkin,Ohio State University,2005,Associate,Machine Learning & Pattern Recognition,University of Toronto - Canada,University of Chicago - USA,University of Chicago - USA,,http://www.cse.ohio-state.edu/~mbelkin/cv.pdf,,,
21168,Kevin Almeroth,University of California - Santa Barbara,,Full,Networks & Communications,Georgia Institute of Technology - USA,Georgia Institute of Technology - USA,Georgia Institute of Technology - USA,,http://www.cs.ucsb.edu/~almeroth/,,,
146911,Robert Sedgewick,Princeton University,1985,Full,Algorithms & Theory,,,Stanford University - USA,,http://www.cs.princeton.edu/~rs/,,,
100960,Evimaria Terzi,Boston University,2009,Associate,Data Mining,Aristotle University of Thessaloniki - Greece,Purdue University - USA,University of Helsinki - Finland,Helsinki Institute for Information Technology - Finland,http://www.cs.bu.edu/fac/evimaria/,,,
155421,Elchanan Mossel,University of California - Berkeley,2003,Full,Bioinformatics & Computational Biology,,,Hebrew University of Jerusalem - Israel,University of California - Berkeley - USA,http://www.stat.berkeley.edu/~mossel/,,,
116710,Chris North,Virginia Polytechnic Institute and State University,2000,Associate,Graphics,Carnegie Mellon University - USA,University of Maryland - College Park - USA,University of Maryland - College Park - USA,,http://www.cs.vt.edu/user/north,http://people.cs.vt.edu/~north/North-CV.pdf,,
158922,Leah Findlater,University of Maryland - College Park,2012,Assistant,Human-Computer Interaction,University of Regina - Canada,University of British Columbia - Canada,University of British Columbia - Canada,,http://www.cs.umd.edu/people/leahkf,,,
17672,Christoph Bregler,New York University,2002,Full,Multimedia,Karlsruhe Institute of Technology - Germany,University of California - Berkeley - USA,University of California - Berkeley - USA,,http://cims.nyu.edu/~bregler/bregler-CV.pdf,,,
89274,James Landay,University of Washington,2003,Full,Human-Computer Interaction,University of California - Berkeley - USA,Carnegie Mellon University - USA,Carnegie Mellon University - USA,,http://www.cs.washington.edu/people/faculty/landay,http://homes.cs.washington.edu/~landay/research/cv.pdf,,
106429,Jon Froehlich,University of Maryland - College Park,2012,Assistant,Human-Computer Interaction,Iowa State University - USA,University of California - Irvine - USA,University of Washington - USA,,http://www.cs.umd.edu/people/jonf,https://www.cs.umd.edu/~jonf/cv/JonFroehlich_CV.pdf,,
158528,Philip Klein,Brown University,1989,Full,Algorithms & Theory,Harvard University - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Harvard University - USA,https://research.brown.edu/pdf/1106970030.pdf?nocache=1823784020,,,
150646,Charles Elkan,University of California - San Diego,1990,Full,Machine Learning & Pattern Recognition,,,Cornell University - USA,,http://cseweb.ucsd.edu/users/elkan/,,,
157458,Tom Anderson,University of Washington,1997,Full,Operating Systems,Harvard University - USA,University of Washington - USA,University of Washington - USA,,http://homes.cs.washington.edu/~tom/cv.pdf,,,
46452,Carolyn Penstein Rose,Carnegie Mellon University,2003,Associate,Natural Language & Speech,University of California - Irvine - USA,Carnegie Mellon University - USA,Carnegie Mellon University - USA,,http://www.cs.cmu.edu/~cprose/2013-CV-Rose-External-Web.pdf,,,
58582,Vineet Bafna,University of California - San Diego,2003,Full,Bioinformatics & Computational Biology,Indian Institute of Technology - Delhi - India,Pennsylvania State University - USA,Pennsylvania State University - USA,Center for Discrete Mathematics and Theoretical Computer Science - USA,http://www.jacobsschool.ucsd.edu/faculty/faculty_bios/index.sfe?fmp_recid=208,,,
153195,Rajeev Barua,University of Maryland - College Park,,Associate,Hardware & Architecture,,,Massachusetts Institute of Technology - USA,,http://www.cs.umd.edu/people/barua,,,
