158974,Daniel P. Siewiorek,211440,Carnegie Mellon University,1972,Full,Human-Computer Interaction,University of Michigan - USA,Stanford University - USA,Stanford University - USA,,http://www.cmu.edu/qolt/People/leadership/siewiorek-dan.html,http://www.ieeeghn.org/wiki/index.php/Oral-History:Daniel_Siewiorek,,
158975,Owen Astrachan,198419,Duke University,2000,Practice,Programming Languages,,Duke University - USA,Duke University - USA,,http://www.cs.duke.edu/~ola/olavita.pdf,,,
158976,David Laidlaw,217156,Brown University,1998,Full,Graphics,Brown University - USA,Brown University - USA,California Institute of Technology - USA,California Institute of Technology - USA,https://research.brown.edu/pdf/1106970029.pdf?nocache=2041876042,,,
137646,Ralph Grishman,193900,New York University,1973,Full,Hardware & Architecture,Columbia College - USA,Columbia University - USA,Columbia University - USA,,http://cs.nyu.edu/cs/faculty/grishman/,,,
60668,Azer Bestavros,164988,Boston University,1991,Full,Networks & Communications,Alexandria University - Egypt,Alexandria University - Egypt,Harvard University - USA,,http://azer.bestavros.net/,,,
29812,Shih-Fu Chang,190150,Columbia University,1993,Full,Multimedia,National Taiwan University - Taipei - Taiwan,University of California - Berkeley - USA,University of California - Berkeley - USA,,http://www.ee.columbia.edu/~sfchang/Shih-Fu%20Chang%20CV.pdf,,,
114312,Michael Fern,199120,University of North Carolina - Chapel Hill,,Associate,Scientific Computing,University of Oregon - USA,,University of North Carolina - Chapel Hill - USA,,http://www.cs.unc.edu/cms/our-people/faculty/michael-fern,,http://www-users.cs.umn.edu/~chandra/,
76080,Klara Nahrstedt,145637,University of Illinois at Urbana-Champaign,2012,Full,Multimedia,Humboldt University - Berlin - Germany,Humboldt University - Berlin - Germany,University of Pennsylvania - USA,,http://cs.illinois.edu/directory/profile/klara,,,
58520,Anupam Gupta,211440,Carnegie Mellon University,2004,Associate,Algorithms & Theory,Indian Institute of Technology - Kanpur - India,,University of California - Berkeley - USA,,http://www.cs.cmu.edu/~anupamg/,http://www.cs.cmu.edu/~anupamg/newpubspage/my-papers.html,,
86747,Hakim Weatherspoon,190415,Cornell University,2006,Assistant,Distributed & Parallel Computing,University of Washington - USA,,University of California - Berkeley - USA,,http://www.cs.cornell.edu/~hweather/,,,
103153,Deborah Joseph,240444,University of Wisconsin - Madison,,Associate,Algorithms & Theory,,,Purdue University - USA,,http://www.cs.wisc.edu/users/joseph,http://pages.cs.wisc.edu/~joseph/,,
103150,Robert Soare,144050,University of Chicago,1975,Full,Algorithms & Theory,Princeton University - USA,,Cornell University - USA,,http://www.cs.uchicago.edu/people/soare,,,
14403,Junfeng Yang,190150,Columbia University,,Associate,Operating Systems,Tsinghua University - Beijing - China,,Stanford University - USA,,http://www.cs.columbia.edu/~junfeng,,,
8767,Jerry Zhu,240444,University of Wisconsin - Madison,2011,Associate,Machine Learning & Pattern Recognition,Shanghai Jiao Tong University - Shanghai - China,Carnegie Mellon University - USA,Carnegie Mellon University - USA,,http://www.cs.wisc.edu/users/jerryzhu,http://pages.cs.wisc.edu/~jerryzhu/,,
18749,Elliot Anshelevich,194824,Rensselaer Polytechnic Institute,1996,Associate,Algorithms & Theory,Rice University - USA,Rice University - USA,Cornell University - USA,Princeton University - USA,http://www.cs.rpi.edu/~eanshel/,,,
136609,Seda Ogrenci Memik,147767,Northwestern University,2009,Associate,Computer Education,Bogazii University - Turkey,Northwestern University - USA,University of California - Los Angeles - USA,,http://www.mccormick.northwestern.edu/directory/profiles/Seda-Ogrenci-Memik.html,http://www.ece.northwestern.edu/~seda/cv.pdf,,
126040,My T. Thai,134130,University of Florida,2006,Associate,Algorithms & Theory,Iowa State University - USA,,University of Minnesota - Twin Cities - USA,,http://www.cise.ufl.edu/~mythai/,,,
34797,Yannis Papakonstantinou,110680,University of California - San Diego,1996,Full,Databases,,,Stanford University - USA,,http://www.jacobsschool.ucsd.edu/faculty/faculty_bios/findprofile.sfe?department=cse&fmp_recid=67,,,
105821,Jinyang Li,193900,New York University,2012,Associate,Networks & Communications,National University of Singapore - Singapore,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,University of California - Berkeley - USA,http://www.news.cs.nyu.edu/~jinyang/,,,
15285,Barbara Liskov,166683,Massachusetts Institute of Technology,1972,Full,Operating Systems,University of California - Berkeley - USA,Stanford University - USA,Stanford University - USA,,http://www.pmg.lcs.mit.edu/~liskov/newcv-09.pdf,http://www.pmg.csail.mit.edu/~liskov/,,
88564,Kenneth Supowit,204796,Ohio State University,,Associate,Algorithms & Theory,,,University of Illinois at Urbana-Champaign - USA,,http://www.cse.ohio-state.edu/~supowit/,,,
34515,Anna Gal,228778,University of Texas - Austin,2012,Full,Algorithms & Theory,University of Chicago - USA,University of Chicago - USA,University of Chicago - USA,,http://www.cs.utexas.edu/users/panni/,,,
97845,Thrasyvoulos N Pappas,147767,Northwestern University,1999,Full,Graphics,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://users.eecs.northwestern.edu/~pappas/,http://users.eecs.northwestern.edu/~pappas/pappas_bio.html,,
5623,Donald J. Rose,198419,Duke University,,Full,Scientific Computing,University of California - Berkeley - USA,Harvard University - USA,Harvard University - USA,,http://www.cs.duke.edu/~djr,,,
144435,Tucker Balch,139755,Georgia Institute of Technology,2001,Associate,Artificial Intelligence,Georgia Institute of Technology - USA,University of California - Davis - USA,Georgia Institute of Technology - USA,,http://www.cc.gatech.edu/home/tucker/,,,
126604,Sanjoy Baruah,199120,University of North Carolina - Chapel Hill,1999,Full,Distributed & Parallel Computing,,University of Texas - Austin - USA,University of Texas - Austin - USA,,http://www.cs.unc.edu/cms/our-people/faculty/sanjoy-k.-baruah,http://www.cs.unc.edu/~baruah/,,
143350,John Harer,198419,Duke University,1993,Full,Algorithms & Theory,Haverford College - USA,,University of California - Berkeley - USA,,http://fds.duke.edu/db/aas/math/faculty/john.harer,,,
73727,Suresh Jagannathan,243780,Purdue University,2002,Full,Programming Languages,State University of New York - Stony Brook - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,https://www.cs.purdue.edu/people/faculty/suresh/,,,
110631,Mike Kirby,230764,University of Utah,2003,Full,Scientific Computing,Florida State University - USA,Brown University - USA,Brown University - USA,,http://www.cs.utah.edu/~kirby/,,,
88969,Dianne O'Leary,163286,University of Maryland - College Park,1978,Full,Algorithms & Theory,Purdue University - USA,Purdue University - USA,Stanford University - USA,,http://www.cs.umd.edu/~oleary/,,,
23292,Vinod Ganapathy,186380,Rutgers - State University of New Jersey - New Brunswick,2007,Associate,Security & Privacy,Indian Institute of Technology - Bombay - India,University of Wisconsin - Madison - USA,University of Wisconsin - Madison - USA,,http://www.cs.rutgers.edu/~vinodg/cv_vinod_ganapathy.html,,,
28211,Michael Eisenberg,126614,University of Colorado Boulder,1992,Full,Machine Learning & Pattern Recognition,Columbia University - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,https://www.colorado.edu/cs/users/duck,,,
151899,Susan B. Davidson,215062,University of Pennsylvania,1998,Full,Databases,Cornell University - USA,Princeton University - USA,Princeton University - USA,University of Pennsylvania - USA,http://www.cis.upenn.edu/~susan/cv.pdf,,,
3831,Jaswinder Singh,186131,Princeton University,,Full,Distributed & Parallel Computing,,,Stanford University - USA,,http://www.cs.princeton.edu/~jps/,,,
73473,Tuomas Sandholm,211440,Carnegie Mellon University,2001,Full,Artificial Intelligence,Helsinki University of Technology - Aalto University - Finland,University of Massachusetts - Amherst - USA,University of Massachusetts - Amherst - USA,,http://www.cs.cmu.edu/~sandholm/cv.pdf,,,
74718,Bhiksha Raj,211440,Carnegie Mellon University,,Associate,Natural Language & Speech,Indian Institute of Technology - Madras - India,,Carnegie Mellon University - USA,,http://mlsp.cs.cmu.edu/people/bhiksha/index.php,http://ravi.iiit.ac.in/~sig/New/WISSAP06/WISSAP06/www.ece.iisc.ernet.in/_ieeesp/wissap06/bhiksha_bio.html,,
117060,Jason Mars,170976,University of Michigan,2013,Assistant,Hardware & Architecture,University of Pittsburgh - USA,University of Virginia - USA,University of Virginia - USA,,http://jasonmars.org/,,,
4184,Bradley Lucier,243780,Purdue University,1981,Full,Scientific Computing,University of Windsor - Canada,University of Chicago - USA,University of Chicago - USA,,https://www.cs.purdue.edu/people/faculty/bjl/,,,
43265,Dylan Shell,228723,Texas A&M University,2009,Assistant,Artificial Intelligence,University of the Witwatersrand - South Africa,University of Southern California - USA,University of Southern California - USA,,http://www.cse.tamu.edu/people/faculty/dshell,,,
109066,Aravind Srinivasan,163286,University of Maryland - College Park,,Full,Algorithms & Theory,Indian Institute of Technology - Madras - India,Cornell University - USA,Cornell University - USA,,http://www.cs.umd.edu/people/asriniv1,,,
72418,Gail E. Kaiser,190150,Columbia University,1985,Full,Software Engineering,Massachusetts Institute of Technology - USA,,Carnegie Mellon University - USA,,http://www.cs.columbia.edu/~kaiser/vita.html,,,
69962,David A. Bader,139755,Georgia Institute of Technology,2005,Full,Distributed & Parallel Computing,Lehigh University - USA,,University of Maryland - College Park - USA,,http://www.cc.gatech.edu/~bader/,http://en.wikipedia.org/wiki/David_A._Bader,,
89382,Bart Selman,190415,Cornell University,1997,Full,Artificial Intelligence,,Delft University of Technology - Netherlands,University of Toronto - Canada,,http://www.cs.cornell.edu/selman/,,,
118482,Umut Acar,211440,Carnegie Mellon University,,Assistant,Programming Languages,Bilkent University - Turkey,University of Texas - Austin - USA,Carnegie Mellon University - USA,,http://www.umut-acar.org/,,,
155623,Rahul Sarpeshkar,166683,Massachusetts Institute of Technology,,Associate,Bioinformatics & Computational Biology,Massachusetts Institute of Technology - USA,,California Institute of Technology - USA,,http://www.rle.mit.edu/acbs/people/,http://en.wikipedia.org/wiki/Rahul_Sarpeshkar,,
155622,Daniel S. Hirschberg,110653,University of California - Irvine,1981,Full,Algorithms & Theory,City University of New York - USA,Princeton University - USA,Princeton University - USA,,http://www.ics.uci.edu/~dan/,http://www.ics.uci.edu/~dan/vitaful13X.pdf,,
154717,Sibel Adali,194824,Rensselaer Polytechnic Institute,2002,Associate,Networks & Communications,Bilkent University - Turkey,,University of Maryland - College Park - USA,,http://www.cs.rpi.edu/~sibel/SibelAdali/About.html,,,
131874,Marc Niethammer,199120,University of North Carolina - Chapel Hill,2014,Associate,Bioinformatics & Computational Biology,University of Stuttgart - Germany,Georgia Institute of Technology - USA,Georgia Institute of Technology - USA,,http://wwwx.cs.unc.edu/~mn/,,,
123070,Joseph Konstan,174066,University of Minnesota - Twin Cities,1992,Full,Human-Computer Interaction,Harvard University - USA,University of California - Berkeley - USA,University of California - Berkeley - USA,,http://www-users.cs.umn.edu/~konstan/,http://www.linkedin.com/profile/view?id=16248145&authType=NAME_SEARCH&authToken=CPRw&locale=en_US&srchid=1757051251391910932048&srchindex=1&srchtotal=1&trk=vsrp_people_res_name&trkInfo=VSRPsearchId%3A1757051251391910932048%2CVSRPtargetId%3A16248145%2CVSRPcmpt%3Aprimary,,
372,James Allan,166629,University of Massachusetts - Amherst,1994,Full,Information Retrieval,Grinnell College - USA,Cornell University - USA,Cornell University - USA,,https://www.cs.umass.edu/faculty/directory/allan_james,,,
55020,Serafim Batzoglou,243744,Stanford University,2001,Associate,Bioinformatics & Computational Biology,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://ai.stanford.edu/~serafim/,,,
103378,Magdalena Balazinska,236948,University of Washington,2006,Associate,Databases,cole Polytechnique de Montral - Quebec - Canada,cole Polytechnique de Montral - Quebec - Canada,Massachusetts Institute of Technology - USA,,http://www.cs.washington.edu/people/faculty/magda,http://nms.lcs.mit.edu/~mbalazin/resume/CV_balazinska.html,,
25057,Anil Nirmal Hirani,145637,University of Illinois at Urbana-Champaign,2005,Assistant,Scientific Computing,Birla Institute of Technology and Science - Pilani - India,Stanford University - USA,California Institute of Technology - USA,,http://cs.illinois.edu/directory/profile/hirani,,,
74825,Sudha Ram,104179,University of Arizona,2008,Full,Machine Learning & Pattern Recognition,University of Madras - India,Indian Institute of Management - Calcutta - India,University of Illinois at Urbana-Champaign - USA,,http://vishnu.eller.arizona.edu/ram/index.html,,,
56221,Xianfeng Gu,196097,State University of New York - Stony Brook,,Associate,Scientific Computing,Tsinghua University - Beijing - China,Harvard University - USA,Harvard University - USA,,http://www.cs.sunysb.edu/people/faculty/XianfengGu.html,,,
43192,Philipp Koehn,162928,Johns Hopkins University,2014,Full,Natural Language & Speech,University of Erlangen - Germany,University of Tennessee - USA,University of Southern California - USA,Massachusetts Institute of Technology - USA,http://homepages.inf.ed.ac.uk/pkoehn/resume.html,,,
